id,title,genres,Action,Adventure,Casual,Early Access,Free to Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Violent
3175.0,Orcs Must Die! 2,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3177.0,The Beginner's Guide,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3185.0,Tropico 4,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3217.0,Axiom Verge,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3227.0,Wolfenstein 3D,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242.0,Serious Sam 2,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3262.0,TIS-100,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3269.0,Torchlight,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3272.0,Child of Light,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3274.0,Party Hard,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3278.0,The Vanishing of Ethan Carter,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3279.0,NEKOPARA Vol. 0,Sexual Content;Nudity;Casual;Indie,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
3293.0,APB Reloaded,Action;Free to Play;Massively Multiplayer,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3309.0,ArcaniA,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3311.0,Arx Fatalis,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3327.0,Remember Me,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342.0,Syberia,Adventure;Casual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3348.0,RAGE,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352.0,Worms Reloaded,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3372.0,WAKFU,Adventure;Free to Play;Massively Multiplayer;RPG;Strategy,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3387.0,Shadowrun Returns,Adventure;Indie;RPG;Strategy,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3401.0,TowerFall Ascension,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3425.0,METAL SLUG 3,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435.0,World of Goo,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3443.0,Hearts of Iron III,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3447.0,Nidhogg,Action;Indie;Sports,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3452.0,GemCraft - Chasing Shadows,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3469.0,Worms Revolution,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3471.0,Hylics,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3486.0,Knights of Honor,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3487.0,Duke Nukem Forever,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503.0,Reassembly,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3504.0,Worms Ultimate Mayhem,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3553.0,Broken Sword 5 - the Serpent's Curse,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569.0,Crazy Taxi,Action;Racing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3575.0,Deponia,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3576.0,Rogue Legacy,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3591.0,NEO Scavenger,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3610.0,The Testament of Sherlock Holmes,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642.0,MX vs. ATV Reflex,Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3655.0,FINAL FANTASY VIII,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3685.0,FEZ,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3703.0,Secrets of Grindea,Action;Adventure;Indie;RPG;Early Access,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3710.0,Sid Meier's Railroads!,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3726.0,FlatOut,Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3757.0,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791.0,Ikaruga,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3798.0,Gaokao.Love.100Days,Adventure;Casual;Indie;Simulation,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3801.0,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811.0,Penumbra Overture,Gore;Action;Adventure;Indie,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3817.0,Sacred Gold,Action;RPG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3825.0,Rock of Ages,Action;Indie;Racing;Strategy,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3827.0,Botanicula,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3828.0,Angels Fall First,Action;Simulation;Early Access,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3829.0,Azure Striker Gunvolt,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3833.0,Gone Home,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3836.0,Orcs Must Die!,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3837.0,Sacred 2 Gold,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3847.0,Knights and Merchants,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3850.0,The Guild II Renaissance,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3853.0,Port Royale 3,Action;Simulation;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3858.0,"Invisible, Inc.",Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3862.0,The Cave,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872.0,Mini Ninjas,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877.0,Door Kickers,Action;Indie;Simulation;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3882.0,RPG MO,Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Early Access,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
3886.0,Infinifactory,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3937.0,GUILTY GEAR Xrd -SIGN-,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939.0,Ship Simulator Extremes,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3946.0,Distance,Action;Indie;Racing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3955.0,Xenonauts,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3958.0,Doodle God,Casual;Indie;Simulation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3975.0,Goodbye Deponia,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3988.0,Broken Age,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4004.0,"I Have No Mouth, and I Must Scream",Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028.0,Zoombinis,Adventure;Casual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4040.0,Shantae and the Pirate's Curse,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4055.0,Audiosurf 2,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4060.0,Brothers - A Tale of Two Sons,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4067.0,Natural Selection 2,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4081.0,Imagine Earth,Indie;Simulation;Strategy;Early Access,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
4088.0,Total Annihilation,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4089.0,SpaceChem,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4094.0,Mount Your Friends,Indie;Simulation;Sports,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4101.0,Card Hunter,Free to Play;RPG;Strategy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4109.0,Lucius,Violent;Gore;Action;Adventure;Indie,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4112.0,Shelter 2,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4135.0,Tomb Raider I,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202.0,A Story About My Uncle,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4210.0,Dreamfall Chapters,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4254.0,Ys Origin,Action;Adventure;RPG,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4263.0,Iron Brigade,Action;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4271.0,Rebel Galaxy,Action;Adventure;Indie;RPG;Simulation,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4276.0,Contagion,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4284.0,Long Live The Queen,Indie;RPG;Simulation;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4305.0,Primordia,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4315.0,Lethal League,Action;Indie;Sports,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4316.0,Cave Story+,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4344.0,Lara Croft and the Guardian of Light,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362.0,The Magic Circle,Action;Adventure;Indie;Simulation;Strategy,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4368.0,A Bird Story,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4394.0,Tomb Raider II,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417.0,Crimsonland,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4460.0,Age of Wonders,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4461.0,VVVVVV,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4483.0,How to Survive,Action;Adventure;RPG,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4486.0,Way of the Samurai 4,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487.0,Dig or Die,Action;Indie;RPG;Strategy,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4505.0,The Incredible Adventures of Van Helsing,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4516.0,King's Quest,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583.0,Lakeview Cabin Collection,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4593.0,Sniper Elite,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603.0,YOU DON'T KNOW JACK Vol. 2,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4606.0,Super Hexagon,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4608.0,Influent,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4616.0,X Rebirth,Action;Simulation,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4622.0,Drakensang,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4633.0,Never Alone (Kisima Ingitchuna),Action;Adventure;Casual;Indie,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4660.0,Super Motherload,Adventure;Casual;Indie;RPG,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4713.0,Car Mechanic Simulator 2015,Racing;Simulation,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4730.0,"Cook, Serve, Delicious!",Action;Indie;Simulation;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4751.0,Epic Battle Fantasy 4,Adventure;RPG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4756.0,Age of Wonders Shadow Magic,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4783.0,SuperPower 2 Steam Edition,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4794.0,Chroma Squad,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4800.0,rFactor,Racing;Simulation;Sports,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4809.0,Democracy 3,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4827.0,The Age of Decadence,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4828.0,Binary Domain,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4863.0,METAL SLUG X,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4871.0,Downwell,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4899.0,Absolute Drift,Action;Indie;Racing;Simulation;Sports,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
4904.0,Titan Souls,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4906.0,Sheltered,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4933.0,Split/Second,Action;Racing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4944.0,Sanitarium,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950.0,F.E.A.R. 3,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963.0,SAMURAI WARRIORS 4-II,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4980.0,Cubic Castles,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4982.0,Majesty 2,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5031.0,Farming Simulator 2011,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5057.0,SteamWorld Dig,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5067.0,Samorost 2,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5086.0,Industry Giant 2,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5091.0,Wizardry 8,Adventure;RPG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5098.0,Windward,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5119.0,Dungeons 2,RPG;Simulation;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5125.0,SEGA Bass Fishing,Simulation;Sports,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5138.0,Dungeons of Dredmor,Casual;Indie;RPG,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5152.0,Aliens versus Predator Classic 2000,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163.0,Gunpoint,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5183.0,The Guild II,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5310.0,The Cat Lady,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5319.0,The Inner World,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5322.0,Robocraft,Action;Free to Play;Indie;Massively Multiplayer;RPG;Simulation,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
5333.0,Legend of Grimrock,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5335.0,Homefront,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5336.0,Magicite,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5344.0,The Night of the Rabbit,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5358.0,Obscure,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361.0,Devil May Cry 4,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5412.0,La-Mulana,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5418.0,Toribash,Action;Free to Play;Indie;Strategy,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5422.0,Rise of Flight United,Free to Play;Simulation,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5432.0,Miscreated,Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation;Strategy,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
5436.0,ZOMBI,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437.0,Roguelands,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5448.0,Red Stone Online,Free to Play;Massively Multiplayer;RPG,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5468.0,Apotheon,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5496.0,Blitzkrieg Anthology,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5521.0,Pinball Arcade,Free to Play;Simulation,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5545.0,Bloody Trapland,Action;Adventure;Casual;Indie,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5551.0,aerofly RC 7,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5552.0,Unreal Gold,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573.0,Red Faction,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5577.0,Evil Genius,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5583.0,Uplink,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5606.0,Airline Tycoon Deluxe,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5616.0,Zeno Clash,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5617.0,Anna's Quest,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5621.0,One Finger Death Punch,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5626.0,Guacamelee! Gold Edition,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5631.0,Shank 2,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5634.0,LYNE,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5641.0,Dungeon Siege,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5663.0,Pool Nation,Casual;Indie;Simulation;Sports;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
5695.0,The Longest Journey,Action;Adventure;RPG,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5697.0,Descent,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699.0,Sakura Swim Club,Sexual Content;Nudity;Casual;Indie,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5702.0,Dogfight 1942,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5705.0,European Ship Simulator,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5713.0,Euro Truck Simulator,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5727.0,DeathSpank,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5755.0,Shank,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5772.0,Space Ace,Action;Adventure;Casual,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5794.0,Eastside Hockey Manager,Simulation;Sports,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5821.0,Bullet Heaven 2,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5834.0,Satellite Reign,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5838.0,Blackguards,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5845.0,Audition Online,Casual;Free to Play;Massively Multiplayer,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5851.0,Choice of Robots,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5869.0,The Guild II - Pirates of the European Seas,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5897.0,Basement,Indie;Simulation;Strategy;Early Access,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5917.0,Go! Go! Nippon! ~My First Trip to Japan~,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920.0,Blitzkrieg 2 Anthology,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5928.0,MDK,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930.0,Sherlock Holmes and The Hound of The Baskervilles,Adventure;Casual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5942.0,Thomas Was Alone,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5963.0,Toybox Turbos,Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5972.0,Shadow Warrior Classic Redux,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,Grow Home,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6008.0,Enemy Front,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009.0,McPixel,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6011.0,The Yawhg,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6052.0,Environmental Station Alpha,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6078.0,Zeno Clash 2,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6079.0,Lords of the Realm II,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6141.0,Deathtrap,Action;Adventure;Indie;RPG;Strategy,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6146.0,Jagged Alliance - Back in Action,RPG;Simulation;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6165.0,If My Heart Had Wings,Adventure;Casual;Simulation,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6172.0,Dragon's Lair,Action;Adventure;Casual,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6174.0,Timberman,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6187.0,Rampage Knights,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6194.0,One Way Heroics,Indie;RPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6206.0,Villagers and Heroes,Free to Play;Indie;Massively Multiplayer;RPG,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
6212.0,Zombie Shooter 2,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6215.0,Medieval Engineers,Action;Indie;Simulation;Strategy;Early Access,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
6241.0,Big Pharma,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6263.0,Hexcells,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6285.0,Build-A-Lot,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6306.0,Damned,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318.0,Crusaders of the Lost Idols,Casual;Free to Play;Indie,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6328.0,Restaurant Empire II,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6342.0,Guilty Gear X2 #Reload,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6367.0,MASSIVE CHALICE,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6378.0,Dangerous Waters,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6382.0,Out There Somewhere,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6384.0,The Mean Greens - Plastic Warfare,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6393.0,Descent 2,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397.0,The Void,Nudity;Action;Adventure,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6405.0,LUFTRAUSERS,Action;Indie;Simulation,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6409.0,Wildlife Park 2,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6411.0,Sanctum,Action;Casual;Indie;Strategy,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6418.0,Zombie Driver HD,Violent;Gore;Action;Indie;Racing,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
6426.0,Costume Quest,Adventure;Casual;RPG,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
